Month,CustID-q,Quantity,CustID-f,Frequency
June 2011,17629,1,12747,92
June 2011,16892,1,16103,92
June 2011,16883,1,15743,91
June 2011,16955,1,17115,91
June 2011,14587,1,14659,91
June 2011,17695,1,17579,91
June 2011,15912,1,15606,91
June 2011,16003,1,13663,91
June 2011,13756,1,17722,90
June 2011,14321,1,14450,89
June 2011,15679,1,14577,89
June 2011,17702,1,15124,89
June 2011,15656,1,13282,88
June 2011,14415,1,17243,88
June 2011,15251,1,14573,88
June 2011,14077,1,16424,88
June 2011,15373,1,18135,88
June 2011,15976,1,14883,88
June 2011,16424,1,14397,88
June 2011,15407,1,15918,87
June 2011,14795,1,18016,87
June 2011,17442,1,16566,87
June 2011,15219,1,14820,87
June 2011,13435,1,12841,86
June 2011,15258,1,18257,86
June 2011,17409,1,16983,86
June 2011,13330,1,15827,84
June 2011,16712,1,16419,84
June 2011,14709,1,18168,83
June 2011,13178,1,17236,83
June 2011,14031,1,14825,83
June 2011,15850,1,16774,82
June 2011,18230,1,14587,82
June 2011,16153,1,13571,82
June 2011,12840,1,17179,82
June 2011,14404,1,13826,82
June 2011,17994,1,16326,81
June 2011,17589,1,16647,81
June 2011,15550,1,14656,80
June 2011,14732,1,17731,80
June 2011,17707,1,12990,80
June 2011,16825,1,14623,79
June 2011,14472,1,16545,78
June 2011,16498,1,15220,78
June 2011,18077,1,14741,78
June 2011,13090,1,17429,78
June 2011,13871,1,13475,78
June 2011,15527,1,17370,78
June 2011,15606,1,17238,77
June 2011,15916,1,14711,77
June 2011,16045,1,15737,77
June 2011,14375,1,13632,76
June 2011,17416,1,15016,76
June 2011,16682,1,17759,76
June 2011,16230,1,15241,76
June 2011,16473,1,15462,76
June 2011,14005,1,16644,75
June 2011,17429,1,14541,75
June 2011,16983,1,15059,74
June 2011,12933,1,13420,74
June 2011,13466,1,14829,74
June 2011,14060,1,14867,74
June 2011,15974,1,17897,73
June 2011,17997,1,14078,73
June 2011,13571,1,15184,73
June 2011,17966,1,15867,72
June 2011,13420,1,16115,72
June 2011,16581,1,16955,72
June 2011,16852,1,13410,72
June 2011,13717,1,14512,72
June 2011,17414,1,16659,72
June 2011,14609,1,17026,72
June 2011,16969,1,14462,71
June 2011,14460,1,17809,71
June 2011,16906,1,13568,70
June 2011,14622,1,14104,70
June 2011,12837,1,13686,70
June 2011,13538,1,13610,69
June 2011,12868,1,16806,69
June 2011,18016,1,15855,68
June 2011,16767,1,15014,68
June 2011,15027,1,14543,68
June 2011,13791,1,15611,67
June 2011,14735,1,15712,67
June 2011,15241,1,15373,67
June 2011,17716,1,13741,67
June 2011,16449,1,17921,67
June 2011,17858,1,16098,66
June 2011,14944,1,16348,66
June 2011,16214,1,15643,66
June 2011,13410,1,18236,66
June 2011,16247,1,17707,66
June 2011,17969,1,16168,66
June 2011,13308,1,14077,65
June 2011,13900,1,15916,65
June 2011,14823,1,17351,64
June 2011,17314,1,15258,64
June 2011,13741,1,17409,64
June 2011,13267,1,15527,64
June 2011,13617,1,17616,64
June 2011,14512,1,17749,63
June 2011,16963,1,17377,63
June 2011,14037,1,15550,62
June 2011,17064,1,15098,61
June 2011,17873,1,16205,60
June 2011,13012,1,14702,60
June 2011,13062,1,13643,60
June 2011,15969,1,14562,59
June 2011,14560,1,14180,58
June 2011,13629,1,14704,58
June 2011,17001,1,17708,58
June 2011,12990,1,13453,58
June 2011,12747,1,13232,57
June 2011,17874,1,16987,56
June 2011,16342,1,12951,56
June 2011,15078,1,17234,55
June 2011,17133,1,16892,55
June 2011,15184,1,14217,55
June 2011,14466,1,18281,54
June 2011,15658,1,18171,53
June 2011,15909,1,16225,53
June 2011,14913,1,17491,52
June 2011,15939,1,15578,52
June 2011,17837,1,13865,52
June 2011,16092,1,13456,51
June 2011,15449,1,17361,51
June 2011,12930,1,15996,51
June 2011,13627,1,16852,51
June 2011,16915,1,17483,50
June 2011,17071,1,16473,50
June 2011,13750,1,16298,50
June 2011,14542,1,17110,50
June 2011,15628,1,14453,49
June 2011,15632,1,16461,49
June 2011,16611,1,16883,49
June 2011,13663,1,15584,49
June 2011,16654,1,17211,48
June 2011,16175,1,15411,48
June 2011,13618,1,14682,48
June 2011,15412,1,16744,47
June 2011,13929,1,16342,47
June 2011,13475,1,15574,46
June 2011,15780,1,17630,46
June 2011,14501,1,16005,45
June 2011,16298,1,15219,45
June 2011,15134,1,17879,45
June 2011,18075,1,16018,44
June 2011,15825,1,15969,44
June 2011,18135,1,16498,42
June 2011,14062,1,17611,41
June 2011,14327,1,16775,41
June 2011,14351,1,17960,41
June 2011,14377,1,17848,41
June 2011,14903,1,18062,40
June 2011,14500,1,14823,40
June 2011,15281,1,14177,39
June 2011,17179,1,16038,39
June 2011,14491,1,14958,39
June 2011,15584,1,15535,38
June 2011,17921,1,14506,38
June 2011,14287,1,14289,38
June 2011,17722,1,14871,38
June 2011,14740,1,13917,38
June 2011,15796,1,16593,37
June 2011,13720,1,16114,37
June 2011,15578,1,13005,37
June 2011,13656,1,16668,36
June 2011,17709,1,17961,36
June 2011,13658,1,13240,36
June 2011,13080,1,16266,36
June 2011,14829,1,16963,35
June 2011,18193,1,16611,35
June 2011,14702,1,16475,34
June 2011,16050,1,14167,34
June 2011,14820,1,16357,33
June 2011,13643,1,16849,33
June 2011,16832,1,13575,33
June 2011,15214,1,15038,32
June 2011,14997,1,18241,32
June 2011,17422,1,14162,32
June 2011,17375,1,13468,32
June 2011,13865,1,15465,31
June 2011,16168,1,13524,30
June 2011,13468,1,13283,30
June 2011,14338,1,14463,30
June 2011,15601,1,15537,28
June 2011,13686,1,13725,28
June 2011,13523,1,15780,28
June 2011,17588,1,14201,28
June 2011,14867,1,17837,26
June 2011,13524,1,13589,26
June 2011,14883,1,18061,25
June 2011,13038,1,12837,24
June 2011,16103,1,13220,24
June 2011,17879,1,15304,23
June 2011,14292,1,13885,23
June 2011,13885,1,17874,22
June 2011,13240,1,17969,21
June 2011,13589,1,14984,20
June 2011,16496,1,17854,20
June 2011,18017,1,14960,20
June 2011,16523,1,14542,19
June 2011,16873,1,18252,18
June 2011,14215,1,14765,18
June 2011,15622,1,14795,17
June 2011,12987,1,17709,17
June 2011,18232,1,13538,16
June 2011,14541,1,15400,16
June 2011,15058,1,15874,15
June 2011,17578,1,16801,15
June 2011,15462,1,14037,12
June 2011,14765,1,16654,12
June 2011,13917,1,14351,12
June 2011,16184,1,13682,10
June 2011,16806,1,15852,10
June 2011,16276,1,15581,9
June 2011,17682,1,17644,9
June 2011,17370,1,16915,6
June 2011,15187,1,17536,6
June 2011,13826,1,16832,5
June 2011,17110,1,16462,4
June 2011,17408,1,17408,3
June 2011,15465,1,16257,2
June 2011,17621,1,14560,2
June 2011,17820,1,15658,2
June 2011,18072,1,15809,2
June 2011,12908,1,14285,2
June 2011,13575,1,13900,1
June 2011,16114,1,13162,1
June 2011,13283,1,17865,0
June 2011,17630,1,17114,0
June 2011,14463,1,17900,0
June 2011,15186,1,14292,-1
June 2011,16266,1,16873,-1
June 2011,18041,1,15622,-1
June 2011,17648,1,17648,-1
June 2011,13005,1,15791,-1
June 2011,15502,1,16763,-1
June 2011,15267,1,15955,-1
June 2011,15482,1,14227,-1
June 2011,17282,1,17190,-1
June 2011,16671,1,13462,-1
June 2011,15104,1,13771,-1
June 2011,16659,1,15785,-1
June 2011,12891,1,13599,-2
June 2011,15791,1,13267,-2
June 2011,16763,1,16092,-2
June 2011,17446,1,14625,-2
June 2011,13752,1,12987,-2
June 2011,17854,1,17682,-2
June 2011,15955,1,17820,-2
June 2011,13763,1,13662,-2
June 2011,14960,1,15104,-2
June 2011,14227,1,13763,-2
June 2011,14201,1,15095,-2
June 2011,14167,1,14245,-2
June 2011,17980,1,12909,-3
June 2011,16872,1,13308,-3
June 2011,13488,1,17659,-3
June 2011,18172,1,18232,-3
June 2011,16647,1,13488,-3
June 2011,17190,1,18172,-3
June 2011,13682,1,14903,-4
June 2011,16801,1,13658,-4
June 2011,17536,1,17621,-4
June 2011,17227,1,14338,-5
June 2011,13462,1,17739,-5
June 2011,16684,1,15140,-5
June 2011,15095,1,15281,-6
June 2011,14245,1,14740,-6
June 2011,16462,1,17375,-6
June 2011,14323,1,14323,-6
June 2011,17026,1,13523,-7
June 2011,15841,1,16449,-8
June 2011,17739,1,13854,-8
June 2011,15852,1,15502,-9
June 2011,14597,1,16218,-11
June 2011,13771,1,15841,-12
June 2011,15140,1,17340,-13
June 2011,13162,1,13317,-14
June 2011,13220,1,13148,-20
June 2011,15809,1,16496,-20
June 2011,14285,1,14287,-24
June 2011,17616,1,13094,-24
June 2011,14682,1,17578,-48
June 2011,15785,1,13012,-136
June 2011,15864,1,16684,-720
March 2011,12748,13,15769,7848
March 2011,17841,11,13694,7462
March 2011,14606,10,17450,4972
March 2011,12971,10,17511,4773
March 2011,13089,8,15311,4472
March 2011,15189,8,16422,4242
March 2011,12921,8,14101,3620
March 2011,16029,7,16333,3528
March 2011,15311,7,15061,3152
March 2011,15061,7,16684,3148
March 2011,16422,7,13089,2314
March 2011,14194,6,17381,2268
March 2011,16839,6,15125,2224
March 2011,13798,6,13798,2218
March 2011,15465,6,13316,2048
March 2011,16013,5,12901,2032
March 2011,17811,5,15838,1844
March 2011,17675,5,14769,1693
March 2011,15039,5,14298,1660
March 2011,17511,5,13340,1605
March 2011,17315,5,13081,1592
March 2011,17961,5,15502,1563
March 2011,13468,5,18102,1536
March 2011,14543,5,17306,1532
March 2011,14056,4,16029,1524
March 2011,15358,4,16377,1500
March 2011,13263,4,13268,1371
March 2011,13267,4,16253,1340
March 2011,13113,4,17416,1333
March 2011,16316,4,14680,1239
March 2011,18118,4,16745,1174
March 2011,15291,4,12971,1130
March 2011,17428,4,13001,1084
March 2011,14298,4,13802,1074
March 2011,14180,4,14064,1073
March 2011,13534,4,16525,1028
March 2011,15671,4,15032,1010
March 2011,14410,4,16308,1000
March 2011,18183,4,16553,984
March 2011,13408,4,13027,960
March 2011,13014,4,13722,958
March 2011,14527,4,16839,941
March 2011,17306,4,15039,938
March 2011,13093,4,17677,901
March 2011,17017,4,13408,898
March 2011,14560,4,16013,890
March 2011,13777,4,17940,864
March 2011,13884,4,15358,827
March 2011,16817,4,15245,826
March 2011,17979,3,17107,826
March 2011,15290,3,12748,807
March 2011,13102,3,13082,804
March 2011,14701,3,14367,801
March 2011,14507,3,15416,774
March 2011,15513,3,17365,773
March 2011,15611,3,16652,744
March 2011,15159,3,17841,743
March 2011,17450,3,13263,740
March 2011,15502,3,15641,739
March 2011,13319,3,12939,736
March 2011,17419,3,12921,712
March 2011,13593,3,15513,708
March 2011,18225,3,14226,705
March 2011,16525,3,14828,696
March 2011,15005,3,18041,689
March 2011,16558,3,14606,686
March 2011,13001,3,15529,678
March 2011,17581,3,13126,677
March 2011,17954,3,18173,664
March 2011,16945,3,17272,652
March 2011,13694,3,15998,643
March 2011,15769,3,16152,642
March 2011,15032,3,13777,640
March 2011,13268,3,17949,630
March 2011,18075,3,14245,629
March 2011,15078,3,14194,628
March 2011,15738,3,17735,626
March 2011,15644,3,15764,623
March 2011,16871,3,14056,613
March 2011,14051,3,17428,609
March 2011,18041,3,12909,598
March 2011,17238,3,15980,592
March 2011,17757,3,13344,591
March 2011,13599,3,16923,586
March 2011,12901,3,16256,577
March 2011,14031,3,14232,567
March 2011,14903,3,14235,566
March 2011,14085,3,15861,560
March 2011,14239,3,12867,557
March 2011,18198,3,15676,555
March 2011,13854,3,15424,554
March 2011,14713,3,17856,547
March 2011,15906,3,17426,546
March 2011,14735,3,17017,544
March 2011,15827,3,18118,531
March 2011,16923,3,14800,528
March 2011,14214,3,17315,527
March 2011,14057,3,16945,525
March 2011,14267,3,17504,523
March 2011,14794,3,15819,522
March 2011,18223,3,16698,520
March 2011,16638,3,18198,518
March 2011,15304,3,14291,516
March 2011,16782,3,15498,514
March 2011,12845,3,16766,512
March 2011,13094,3,13509,506
March 2011,16678,2,13881,506
March 2011,15034,2,14676,504
March 2011,13533,2,17139,500
March 2011,14232,2,16398,499
March 2011,15834,2,12849,496
March 2011,15719,2,16871,495
March 2011,15529,2,17757,490
March 2011,15308,2,16584,488
March 2011,17770,2,14913,484
March 2011,14112,2,13199,484
March 2011,16495,2,15299,480
March 2011,15861,2,16672,472
March 2011,17400,2,13481,471
March 2011,15456,2,15087,470
March 2011,16626,2,14766,466
March 2011,14587,2,15832,465
March 2011,14680,2,16657,463
March 2011,14688,2,15249,462
March 2011,13410,2,13373,458
March 2011,15974,2,13883,457
March 2011,15498,2,15738,455
March 2011,16779,2,14796,442
March 2011,14505,2,17613,441
March 2011,13491,2,16700,440
March 2011,14504,2,13975,439
March 2011,13081,2,17719,437
March 2011,16670,2,17675,436
March 2011,14367,2,17716,435
March 2011,16419,2,14336,434
March 2011,16954,2,15521,433
March 2011,16191,2,15241,431
March 2011,16712,2,17164,427
March 2011,16212,2,13988,426
March 2011,16985,2,16779,423
March 2011,16225,2,13451,423
March 2011,13668,2,14107,418
March 2011,16256,2,17863,416
March 2011,14730,2,15433,416
March 2011,13975,2,15023,412
March 2011,17068,2,16558,412
March 2011,12994,2,15367,409
March 2011,14572,2,12955,404
March 2011,13047,2,13475,404
March 2011,15622,2,14159,402
March 2011,14245,2,13266,401
March 2011,18189,2,13953,400
March 2011,15632,2,14603,400
March 2011,15939,2,15834,399
March 2011,12909,2,13069,398
March 2011,16523,2,16954,396
March 2011,16801,2,14586,396
March 2011,14329,2,14085,391
March 2011,16684,2,13102,389
March 2011,15641,2,14110,388
March 2011,13230,2,15812,388
March 2011,15615,2,17864,383
March 2011,13451,2,17625,381
March 2011,17416,2,14426,379
March 2011,13126,2,15856,379
March 2011,13736,2,17581,376
March 2011,17027,2,14329,376
March 2011,16809,2,16859,376
March 2011,16033,2,16401,376
March 2011,15194,2,15981,376
March 2011,16745,2,13934,376
March 2011,14670,2,15615,375
March 2011,14586,2,15671,375
March 2011,14071,2,14817,374
March 2011,15241,2,17611,373
March 2011,17377,2,15288,371
March 2011,13166,2,18225,370
March 2011,13018,2,16980,370
March 2011,13662,2,14112,366
March 2011,14226,2,13239,363
March 2011,15572,2,16709,363
March 2011,14796,2,17204,363
March 2011,15493,2,17491,361
March 2011,13121,2,16571,361
March 2011,13871,2,16327,359
March 2011,16713,2,16626,358
March 2011,18218,2,13018,357
March 2011,13050,2,18260,356
March 2011,13971,2,15632,355
March 2011,15021,2,17088,355
March 2011,17754,2,17050,352
March 2011,16156,2,16670,350
March 2011,12948,2,17966,350
March 2011,13477,2,13908,349
March 2011,17567,2,17567,346
March 2011,16833,2,17769,345
March 2011,16444,2,14762,341
March 2011,15696,2,16771,339
March 2011,13488,2,18189,338
March 2011,16710,2,14670,337
March 2011,17075,2,15067,335
March 2011,14189,2,15939,335
March 2011,14573,2,13700,333
March 2011,13082,2,16710,333
March 2011,17048,2,13654,332
March 2011,14534,2,15150,331
March 2011,18044,2,13871,331
March 2011,13078,2,17865,328
March 2011,13110,2,13078,327
March 2011,12989,2,13113,326
March 2011,17646,2,13097,323
March 2011,17576,2,14841,322
March 2011,17389,2,18218,322
March 2011,15932,2,13196,320
March 2011,12924,2,18008,320
March 2011,17677,2,13357,319
March 2011,17204,2,13599,319
March 2011,17994,2,16150,319
March 2011,13802,2,17700,317
March 2011,17139,2,13368,315
March 2011,14462,2,17512,315
March 2011,17799,2,17049,314
March 2011,15144,2,14733,312
March 2011,16766,2,13534,311
March 2011,13476,2,16807,311
March 2011,14256,2,14214,310
March 2011,17381,2,13426,308
March 2011,13092,2,13869,307
March 2011,15874,2,16743,306
March 2011,13509,2,13708,305
March 2011,16297,2,15719,303
March 2011,16217,2,14505,303
March 2011,14800,2,13468,303
March 2011,15065,2,14057,303
March 2011,12841,2,17873,302
March 2011,16063,2,14031,301
March 2011,14344,2,17696,301
March 2011,17162,2,13341,301
March 2011,14525,2,17673,300
March 2011,14223,2,14607,300
March 2011,14334,2,17754,299
March 2011,15658,2,15218,299
March 2011,14810,2,16383,298
March 2011,16150,2,17965,298
March 2011,12933,2,13216,297
March 2011,17865,2,14071,295
March 2011,16080,2,17738,292
March 2011,16983,2,14032,291
March 2011,15424,2,17519,290
March 2011,13552,2,17400,289
March 2011,17460,2,14854,288
March 2011,13199,2,16712,288
March 2011,17817,2,13183,288
March 2011,13043,2,16214,286
March 2011,13725,2,14525,286
March 2011,15869,2,13358,285
March 2011,17949,2,16040,285
March 2011,15971,2,17419,284
March 2011,12916,2,15140,283
March 2011,14570,2,15752,282
March 2011,14875,2,14572,282
March 2011,15695,2,13267,281
March 2011,16792,2,15644,279
March 2011,14064,2,14282,279
March 2011,15044,2,14267,279
March 2011,15596,2,17238,278
March 2011,15589,2,17811,277
March 2011,16553,2,14461,277
March 2011,17243,2,17048,277
March 2011,14657,2,16191,275
March 2011,15648,2,15806,274
March 2011,17856,2,12916,272
March 2011,18102,2,14075,270
March 2011,16619,2,14128,269
March 2011,13225,2,16523,268
March 2011,18008,2,13050,268
March 2011,17314,2,12948,268
March 2011,14350,2,15932,267
March 2011,15606,2,17133,266
March 2011,15257,2,17770,263
March 2011,13767,2,13491,263
March 2011,17857,2,17576,263
March 2011,17858,2,16063,262
March 2011,14227,2,16022,261
March 2011,13452,2,15514,261
March 2011,17080,2,14507,260
March 2011,13358,1,18075,260
March 2011,13368,1,14146,260
March 2011,13908,1,15132,259
March 2011,16265,1,16245,258
March 2011,14817,1,15106,258
March 2011,17673,1,13488,258
March 2011,15125,1,17749,257
March 2011,13899,1,15053,257
March 2011,15452,1,14315,256
March 2011,17504,1,15681,256
March 2011,17272,1,17861,255
March 2011,16511,1,15750,255
March 2011,14769,1,16216,254
March 2011,15554,1,17644,253
March 2011,15815,1,15815,252
March 2011,13953,1,17591,252
March 2011,16005,1,15696,252
March 2011,15547,1,17937,252
March 2011,15832,1,12957,251
March 2011,14790,1,14709,251
March 2011,15068,1,13043,251
March 2011,16022,1,18179,250
March 2011,13340,1,14193,250
March 2011,13357,1,14740,250
March 2011,16383,1,16985,248
March 2011,13097,1,15194,248
March 2011,15023,1,15449,248
March 2011,16657,1,14334,248
March 2011,15752,1,13014,247
March 2011,15514,1,16681,246
March 2011,15026,1,13901,244
March 2011,15367,1,13668,242
March 2011,16398,1,13439,242
March 2011,13901,1,14732,242
March 2011,16214,1,16618,242
March 2011,15067,1,14730,241
March 2011,13305,1,16081,241
March 2011,15150,1,18044,240
March 2011,17611,1,13249,240
March 2011,12849,1,15220,239
March 2011,17585,1,14688,238
March 2011,17364,1,14662,238
March 2011,17411,1,15651,238
March 2011,17685,1,16449,237
March 2011,14636,1,14099,236
March 2011,18260,1,16159,236
March 2011,15764,1,18226,235
March 2011,16293,1,16570,232
March 2011,15298,1,16917,232
March 2011,16374,1,16701,232
March 2011,13821,1,15189,230
March 2011,16135,1,13000,230
March 2011,16216,1,13971,230
March 2011,15245,1,16767,228
March 2011,16327,1,14292,228
March 2011,14851,1,13121,227
March 2011,17923,1,15456,226
March 2011,18179,1,18223,226
March 2011,14854,1,13736,224
March 2011,13069,1,13557,224
March 2011,16402,1,16904,223
March 2011,16915,1,14189,223
March 2011,14870,1,15005,222
March 2011,16152,1,15047,222
March 2011,14110,1,15104,220
March 2011,16927,1,17594,220
March 2011,13344,1,15622,219
March 2011,12834,1,17059,219
March 2011,17700,1,14388,219
March 2011,17191,1,14472,216
March 2011,14632,1,17060,216
March 2011,12843,1,15572,215
March 2011,15918,1,16221,215
March 2011,18226,1,17368,215
March 2011,13875,1,13166,214
March 2011,16949,1,13999,214
March 2011,15674,1,13394,214
March 2011,14395,1,13035,212
March 2011,17211,1,15353,212
March 2011,16957,1,12878,212
March 2011,15437,1,15695,212
March 2011,15182,1,13931,211
March 2011,15694,1,15078,211
March 2011,17749,1,16092,211
March 2011,16475,1,13139,210
March 2011,15709,1,16033,210
March 2011,16477,1,16135,209
March 2011,15457,1,15144,208
March 2011,17250,1,13319,207
March 2011,17262,1,17678,207
March 2011,16245,1,17954,207
March 2011,14711,1,16316,206
March 2011,14205,1,15133,206
March 2011,16769,1,17152,206
March 2011,14217,1,14035,206
March 2011,14733,1,16297,205
March 2011,15249,1,17220,204
March 2011,16788,1,13720,204
March 2011,13722,1,16392,203
March 2011,17050,1,16572,202
March 2011,14755,1,14701,200
March 2011,14758,1,14587,200
March 2011,14258,1,16225,200
March 2011,13497,1,15129,200
March 2011,16059,1,16384,200
March 2011,14012,1,14735,200
March 2011,15301,1,15674,198
March 2011,13261,1,14903,198
March 2011,17107,1,17685,196
March 2011,15581,1,16455,196
March 2011,18144,1,15234,196
March 2011,14818,1,13911,196
March 2011,18149,1,13225,196
March 2011,13803,1,13854,194
March 2011,17644,1,13327,194
March 2011,17133,1,16475,192
March 2011,17138,1,13576,192
March 2011,15092,1,12937,192
March 2011,17652,1,15793,192
March 2011,18168,1,17019,191
March 2011,18173,1,17795,191
March 2011,17678,1,17486,191
March 2011,13118,1,13985,190
March 2011,17231,1,15400,190
March 2011,16771,1,15290,189
March 2011,16584,1,13047,188
March 2011,16607,1,16037,188
March 2011,13060,1,15379,188
March 2011,14620,1,12841,188
March 2011,13869,1,14408,188
March 2011,14127,1,16814,187
March 2011,15408,1,17975,186
March 2011,17975,1,16600,186
March 2011,14659,1,16788,185
March 2011,14426,1,17243,185
March 2011,16242,1,14755,184
March 2011,16777,1,14258,184
March 2011,14479,1,18172,184
March 2011,17049,1,14348,183
March 2011,13728,1,13552,183
March 2011,17059,1,12845,183
March 2011,13481,1,16265,182
March 2011,17849,1,17398,182
March 2011,12747,1,14878,181
March 2011,13021,1,16678,180
March 2011,14315,1,14395,180
March 2011,17134,1,18144,180
March 2011,12867,1,14344,180
March 2011,18177,1,15606,180
March 2011,17426,1,17001,178
March 2011,17946,1,15643,176
March 2011,16931,1,17377,175
March 2011,13139,1,15319,175
March 2011,15835,1,14713,175
March 2011,14662,1,13652,175
March 2011,17507,1,15869,175
March 2011,16570,1,14422,175
March 2011,13842,1,13662,174
March 2011,14209,1,16983,174
March 2011,14506,1,16128,174
March 2011,13959,1,15308,173
March 2011,18280,1,13148,173
March 2011,13502,1,15628,173
March 2011,17639,1,17725,173
March 2011,17001,1,16721,172
March 2011,16728,1,17068,169
March 2011,15998,1,15298,168
March 2011,17019,1,13875,168
March 2011,17365,1,17211,168
March 2011,13439,1,16656,168
March 2011,13148,1,16495,166
March 2011,14502,1,14350,166
March 2011,13000,1,16809,165
March 2011,17613,1,15071,165
March 2011,16600,1,16625,164
March 2011,14779,1,14129,164
March 2011,17438,1,17931,164
March 2011,15416,1,16607,163
March 2011,12957,1,12989,162
March 2011,17769,1,17043,162
March 2011,13931,1,13265,162
March 2011,14013,1,15381,162
March 2011,16625,1,17231,161
March 2011,16253,1,14012,160
March 2011,16096,1,16728,160
March 2011,17519,1,17191,159
March 2011,17795,1,12994,159
March 2011,13700,1,15019,159
March 2011,14159,1,14758,158
March 2011,14235,1,16931,158
March 2011,14291,1,13037,158
March 2011,13426,1,17730,158
March 2011,15104,1,16426,157
March 2011,16721,1,13026,156
March 2011,14709,1,13476,156
March 2011,14841,1,17449,156
March 2011,16681,1,13743,156
March 2011,13708,1,15030,156
March 2011,15676,1,16096,155
March 2011,17917,1,15493,154
March 2011,13035,1,13900,154
March 2011,16917,1,17262,150
March 2011,13373,1,15301,150
March 2011,15681,1,16746,150
March 2011,14461,1,16948,150
March 2011,17591,1,15971,150
March 2011,15288,1,16692,150
March 2011,15319,1,14410,149
March 2011,17625,1,14051,149
March 2011,13037,1,17162,149
March 2011,16746,1,16212,148
March 2011,15996,1,14530,148
March 2011,16778,1,17071,148
March 2011,13918,1,15034,147
March 2011,15483,1,13593,147
March 2011,15019,1,12868,147
March 2011,14766,1,17212,147
March 2011,15521,1,14504,146
March 2011,14472,1,12747,146
March 2011,14524,1,16833,146
March 2011,16037,1,14404,146
March 2011,14336,1,15483,145
March 2011,12868,1,15182,144
March 2011,17716,1,16059,144
March 2011,13999,1,14534,143
March 2011,15838,1,13512,143
March 2011,15716,1,14239,142
March 2011,13956,1,16110,142
March 2011,14995,1,15596,141
March 2011,15033,1,16471,141
March 2011,17164,1,14161,140
March 2011,17146,1,18191,140
March 2011,15984,1,14851,139
March 2011,14530,1,17921,139
March 2011,17966,1,13716,138
March 2011,16904,1,15452,137
March 2011,15643,1,17364,137
March 2011,15132,1,13230,137
March 2011,16672,1,17507,137
March 2011,17719,1,14790,136
March 2011,17213,1,14447,136
March 2011,16011,1,17535,136
March 2011,15819,1,13110,135
March 2011,14041,1,12831,135
March 2011,13988,1,15953,135
March 2011,14667,1,17542,134
March 2011,14693,1,13650,134
March 2011,12931,1,15465,134
March 2011,17634,1,14407,134
March 2011,16356,1,16293,133
March 2011,15379,1,17995,133
March 2011,15980,1,13769,133
March 2011,15628,1,16115,133
March 2011,13394,1,15457,132
March 2011,14513,1,14476,132
March 2011,13571,1,13725,132
March 2011,14155,1,15159,131
March 2011,17995,1,16619,129
March 2011,12877,1,13382,129
March 2011,13946,1,17799,128
March 2011,13239,1,13591,128
March 2011,15106,1,14223,128
March 2011,13592,1,14794,128
March 2011,15071,1,14059,128
March 2011,16768,1,12873,128
March 2011,13458,1,16168,128
March 2011,15218,1,18168,127
March 2011,16517,1,13118,127
March 2011,13769,1,16036,127
March 2011,17220,1,14810,127
March 2011,16709,1,17411,126
March 2011,12955,1,14205,126
March 2011,13576,1,17138,126
March 2011,13183,1,16218,126
March 2011,15031,1,13090,126
March 2011,17088,1,17634,125
March 2011,17873,1,13262,125
March 2011,15856,1,15068,124
March 2011,14871,1,14502,124
March 2011,14107,1,15021,124
March 2011,14193,1,15687,124
March 2011,14732,1,14377,124
March 2011,13262,1,15547,123
March 2011,17542,1,13060,123
March 2011,17698,1,15984,123
March 2011,14702,1,13899,122
March 2011,17696,1,18239,122
March 2011,14128,1,15709,121
March 2011,17491,1,13803,121
March 2011,16859,1,15291,121
March 2011,17735,1,13499,121
March 2011,16497,1,16511,120
March 2011,18071,1,13707,120
March 2011,15651,1,14083,120
March 2011,16700,1,14870,119
March 2011,13196,1,16156,119
March 2011,17863,1,13093,119
March 2011,14075,1,14527,118
March 2011,14762,1,15589,118
March 2011,16392,1,14636,117
March 2011,14348,1,15033,117
March 2011,15220,1,17146,117
March 2011,16652,1,14462,117
March 2011,17374,1,15092,116
March 2011,13538,1,16808,116
March 2011,14352,1,13842,115
March 2011,12823,1,17096,115
March 2011,15898,1,14180,114
March 2011,13098,1,18183,113
March 2011,18229,1,16477,112
March 2011,13900,1,13821,110
March 2011,13650,1,12834,110
March 2011,14441,1,13497,109
March 2011,16814,1,17092,109
March 2011,17351,1,15660,108
March 2011,15867,1,14466,108
March 2011,12831,1,16996,108
March 2011,17730,1,13533,107
March 2011,15733,1,14506,107
March 2011,13475,1,16419,106
March 2011,16572,1,15408,106
March 2011,18109,1,14659,106
March 2011,13969,1,16458,106
March 2011,14536,1,15426,106
March 2011,16110,1,18086,106
March 2011,16136,1,14441,104
March 2011,13630,1,15410,104
March 2011,15129,1,17438,103
March 2011,14957,1,18071,103
March 2011,16401,1,18149,102
March 2011,14404,1,15906,102
March 2011,15433,1,14256,102
March 2011,15449,1,16365,102
March 2011,12937,1,15716,101
March 2011,16807,1,15694,100
March 2011,17594,1,13918,100
March 2011,15053,1,18078,100
March 2011,17486,1,14092,100
March 2011,16384,1,16250,100
March 2011,17043,1,17227,100
March 2011,18078,1,17857,100
March 2011,13026,1,13021,99
March 2011,16221,1,16780,99
March 2011,16804,1,18231,99
March 2011,13341,1,17652,98
March 2011,13883,1,17230,98
March 2011,16057,1,14875,98
March 2011,16092,1,14483,97
March 2011,17725,1,14632,96
March 2011,15528,1,16517,96
March 2011,14740,1,16353,96
March 2011,16115,1,14633,96
